comuna,tipo_cliente,consumo_mensual,coord_x,coord_y
Maipú,RESIDENCIAL,168.26,-70.539996,-33.581901
Maipú,COMERCIAL,377.1,-70.681306,-33.471557
Maipú,RESIDENCIAL,174.87,-70.731519,-33.41203
Maipú,RESIDENCIAL,230.83,-70.510542,-33.487837
Maipú,COMERCIAL,357.67,-70.746588,-33.572148
Maipú,COMERCIAL,299.28,-70.550733,-33.470915
Maipú,RESIDENCIAL,234.6,-70.504506,-33.477628
Maipú,COMERCIAL,335.55,-70.533662,-33.493321
Maipú,INDUSTRIAL,1164.93,-70.728102,-33.502034
Maipú,COMERCIAL,209.35,-70.684908,-33.511214
Maipú,COMERCIAL,301.94,-70.564734,-33.433508
Maipú,RESIDENCIAL,106.13,-70.626895,-33.592758
Maipú,INDUSTRIAL,1586.46,-70.679395,-33.563152
Maipú,COMERCIAL,325.43,-70.61417,-33.520118
Maipú,RESIDENCIAL,231.42,-70.537097,-33.473839
Maipú,INDUSTRIAL,1646.47,-70.720686,-33.538706
Maipú,INDUSTRIAL,581.84,-70.600449,-33.556124
Maipú,RESIDENCIAL,161.17,-70.645326,-33.564321
Maipú,COMERCIAL,574.83,-70.574132,-33.523238
Maipú,INDUSTRIAL,1315.75,-70.574445,-33.553506
Maipú,RESIDENCIAL,190.78,-70.701013,-33.564754
Maipú,COMERCIAL,330.17,-70.650585,-33.534612
Maipú,RESIDENCIAL,139.02,-70.552893,-33.509816
Maipú,COMERCIAL,440.87,-70.589441,-33.564013
Maipú,INDUSTRIAL,846.26,-70.620216,-33.500449
Maipú,RESIDENCIAL,124.68,-70.554477,-33.552979
Maipú,INDUSTRIAL,1059.45,-70.519121,-33.42548
Maipú,COMERCIAL,328.14,-70.663234,-33.461876
Maipú,RESIDENCIAL,204.08,-70.616211,-33.581001
Maipú,INDUSTRIAL,871.85,-70.530259,-33.534121
Maipú,COMERCIAL,261.73,-70.635197,-33.593534
Maipú,RESIDENCIAL,152.03,-70.691939,-33.43037
Maipú,RESIDENCIAL,164.0,-70.508921,-33.545844
Maipú,RESIDENCIAL,144.35,-70.666275,-33.447688
Maipú,INDUSTRIAL,778.66,-70.74799,-33.458567
Maipú,INDUSTRIAL,608.65,-70.670443,-33.566559
Maipú,INDUSTRIAL,1083.34,-70.57088,-33.46599
Maipú,INDUSTRIAL,1185.64,-70.573521,-33.586177
Maipú,RESIDENCIAL,243.79,-70.572694,-33.578104
Maipú,COMERCIAL,267.01,-70.699978,-33.593672
Maipú,RESIDENCIAL,89.06,-70.574288,-33.408534
Maipú,INDUSTRIAL,1195.09,-70.613104,-33.42972
Maipú,INDUSTRIAL,1284.92,-70.747627,-33.581997
Maipú,COMERCIAL,182.83,-70.581062,-33.44315
Maipú,RESIDENCIAL,48.35,-70.70484,-33.418085
Maipú,RESIDENCIAL,106.73,-70.578108,-33.587141
Maipú,COMERCIAL,426.95,-70.55101,-33.536397
Maipú,RESIDENCIAL,146.36,-70.731701,-33.517723
Maipú,RESIDENCIAL,137.45,-70.745661,-33.584722
Maipú,COMERCIAL,266.24,-70.72467,-33.52428
Maipú,RESIDENCIAL,173.88,-70.640612,-33.450108
Maipú,COMERCIAL,327.12,-70.574762,-33.43193
Maipú,COMERCIAL,278.51,-70.503181,-33.432285
Maipú,RESIDENCIAL,101.3,-70.559787,-33.473384
Maipú,RESIDENCIAL,105.94,-70.740547,-33.468745
Maipú,INDUSTRIAL,1226.57,-70.559086,-33.553315
Maipú,INDUSTRIAL,707.94,-70.692363,-33.442426
Maipú,RESIDENCIAL,15.69,-70.619182,-33.567842
Maipú,COMERCIAL,253.69,-70.532964,-33.545779
Maipú,INDUSTRIAL,895.15,-70.549414,-33.450747
Maipú,COMERCIAL,305.63,-70.599551,-33.595782
Maipú,INDUSTRIAL,1484.81,-70.63247,-33.434099
Maipú,INDUSTRIAL,1147.48,-70.531976,-33.534459
Maipú,COMERCIAL,216.73,-70.501359,-33.48346
Maipú,RESIDENCIAL,229.94,-70.69003,-33.578759
Maipú,RESIDENCIAL,190.38,-70.56928,-33.506475
Maipú,INDUSTRIAL,1060.86,-70.718307,-33.467212
Maipú,INDUSTRIAL,1262.71,-70.648829,-33.497412
Maipú,RESIDENCIAL,142.03,-70.722401,-33.447772
Maipú,RESIDENCIAL,152.05,-70.588687,-33.469886
Maipú,INDUSTRIAL,152.38,-70.708402,-33.443447
Maipú,INDUSTRIAL,301.12,-70.599152,-33.483625
Maipú,INDUSTRIAL,503.26,-70.656408,-33.410506
Maipú,INDUSTRIAL,1020.83,-70.519835,-33.594415
Maipú,INDUSTRIAL,830.08,-70.675001,-33.418614
Maipú,COMERCIAL,200.0,-70.624638,-33.565537
Maipú,COMERCIAL,210.18,-70.545751,-33.421452
Maipú,INDUSTRIAL,807.94,-70.510205,-33.569362
Maipú,COMERCIAL,290.44,-70.730962,-33.562477
Maipú,COMERCIAL,248.76,-70.65348,-33.432194
Maipú,INDUSTRIAL,1698.96,-70.739354,-33.502823
Maipú,RESIDENCIAL,164.4,-70.701742,-33.427428
Maipú,COMERCIAL,315.32,-70.584749,-33.458569
Maipú,RESIDENCIAL,155.31,-70.518893,-33.537403
Maipú,RESIDENCIAL,145.12,-70.678509,-33.515407
Maipú,COMERCIAL,283.72,-70.543614,-33.593259
Maipú,RESIDENCIAL,160.9,-70.614634,-33.451718
Maipú,COMERCIAL,333.77,-70.572547,-33.547721
Maipú,COMERCIAL,425.01,-70.509162,-33.471683
Maipú,COMERCIAL,420.59,-70.693266,-33.523813
Maipú,INDUSTRIAL,630.02,-70.647563,-33.46666
Maipú,INDUSTRIAL,626.16,-70.663125,-33.488016
Maipú,RESIDENCIAL,233.54,-70.539264,-33.493792
Maipú,INDUSTRIAL,964.51,-70.556248,-33.448044
Maipú,INDUSTRIAL,928.65,-70.582616,-33.554412
Maipú,RESIDENCIAL,157.36,-70.64583,-33.514652
Maipú,COMERCIAL,152.62,-70.674199,-33.472709
Maipú,RESIDENCIAL,174.99,-70.617149,-33.416362
Maipú,INDUSTRIAL,694.42,-70.514668,-33.471943
Maipú,RESIDENCIAL,201.01,-70.589568,-33.456332
Maipú,COMERCIAL,529.3,-70.560957,-33.493224
Maipú,RESIDENCIAL,187.37,-70.540318,-33.529393
Maipú,RESIDENCIAL,166.48,-70.605423,-33.539259
Maipú,INDUSTRIAL,607.8,-70.710055,-33.570926
Maipú,INDUSTRIAL,960.91,-70.510323,-33.545452
Maipú,INDUSTRIAL,1035.06,-70.665037,-33.555388
Maipú,RESIDENCIAL,111.75,-70.534708,-33.466997
Maipú,COMERCIAL,311.55,-70.739216,-33.514994
Maipú,INDUSTRIAL,901.46,-70.544582,-33.485386
Maipú,RESIDENCIAL,171.36,-70.510984,-33.493047
Maipú,INDUSTRIAL,409.96,-70.716341,-33.427728
Maipú,INDUSTRIAL,834.52,-70.642696,-33.470363
Maipú,INDUSTRIAL,833.04,-70.683869,-33.593075
Maipú,RESIDENCIAL,130.51,-70.748081,-33.5092
Maipú,INDUSTRIAL,1001.13,-70.581889,-33.565632
Maipú,INDUSTRIAL,1087.26,-70.653449,-33.542904
Maipú,COMERCIAL,405.98,-70.689684,-33.481526
Maipú,COMERCIAL,394.32,-70.617258,-33.550807
Maipú,RESIDENCIAL,227.35,-70.641129,-33.405206
Maipú,INDUSTRIAL,822.95,-70.534058,-33.543724
Maipú,COMERCIAL,470.81,-70.654906,-33.456419
Maipú,RESIDENCIAL,157.68,-70.716495,-33.48178
Maipú,INDUSTRIAL,1210.67,-70.675175,-33.498012
Maipú,COMERCIAL,181.41,-70.551499,-33.534941
Maipú,RESIDENCIAL,146.86,-70.609385,-33.455483
Maipú,RESIDENCIAL,211.83,-70.744753,-33.426822
Maipú,COMERCIAL,336.65,-70.625862,-33.505969
Maipú,INDUSTRIAL,1185.78,-70.687364,-33.476682
Maipú,RESIDENCIAL,185.58,-70.5901,-33.417037
Maipú,INDUSTRIAL,467.42,-70.710419,-33.531807
Maipú,RESIDENCIAL,69.84,-70.546403,-33.402683
Maipú,RESIDENCIAL,166.98,-70.668772,-33.429327
Maipú,COMERCIAL,205.75,-70.748617,-33.413547
Maipú,INDUSTRIAL,671.08,-70.534938,-33.515727
Maipú,COMERCIAL,205.3,-70.510779,-33.431422
Maipú,INDUSTRIAL,559.14,-70.637843,-33.404077
Maipú,INDUSTRIAL,1108.27,-70.716715,-33.452339
Maipú,INDUSTRIAL,818.92,-70.740649,-33.495847
Maipú,INDUSTRIAL,729.55,-70.703579,-33.404895
Maipú,RESIDENCIAL,156.14,-70.663205,-33.490213
Maipú,COMERCIAL,322.94,-70.699289,-33.458447
Maipú,RESIDENCIAL,103.27,-70.645263,-33.504348
Maipú,COMERCIAL,342.81,-70.686536,-33.575233
Maipú,RESIDENCIAL,127.28,-70.685901,-33.468808
Maipú,COMERCIAL,565.36,-70.74985,-33.514965
Maipú,COMERCIAL,282.99,-70.651234,-33.530777
Maipú,COMERCIAL,183.59,-70.565218,-33.494929
Maipú,RESIDENCIAL,64.88,-70.698252,-33.503879
Maipú,INDUSTRIAL,1078.94,-70.72511,-33.51924
Maipú,COMERCIAL,192.2,-70.575057,-33.520807
Maipú,INDUSTRIAL,332.96,-70.669413,-33.555431
Maipú,RESIDENCIAL,186.05,-70.612383,-33.565624
Maipú,INDUSTRIAL,858.32,-70.737529,-33.595532
Maipú,COMERCIAL,309.95,-70.689586,-33.454786
Maipú,COMERCIAL,303.16,-70.568424,-33.567799
Maipú,RESIDENCIAL,190.93,-70.616389,-33.440689
Maipú,RESIDENCIAL,145.0,-70.701197,-33.465569
Maipú,INDUSTRIAL,1040.43,-70.698723,-33.498934
Maipú,RESIDENCIAL,5.43,-70.579727,-33.552515
Maipú,INDUSTRIAL,707.49,-70.668236,-33.591329
Maipú,RESIDENCIAL,268.05,-70.648778,-33.460932
Maipú,INDUSTRIAL,991.52,-70.666985,-33.588216
Maipú,COMERCIAL,420.77,-70.680011,-33.456424
Maipú,RESIDENCIAL,146.39,-70.613845,-33.530569
Maipú,INDUSTRIAL,713.66,-70.651891,-33.545995
Maipú,COMERCIAL,480.0,-70.602641,-33.403269
Maipú,RESIDENCIAL,212.12,-70.597521,-33.516578
Maipú,INDUSTRIAL,871.0,-70.518073,-33.435112
Maipú,INDUSTRIAL,418.19,-70.502963,-33.432012
Maipú,INDUSTRIAL,845.18,-70.636189,-33.535217
Maipú,COMERCIAL,427.33,-70.64111,-33.563162
Maipú,RESIDENCIAL,125.19,-70.627603,-33.520727
Maipú,RESIDENCIAL,159.77,-70.7401,-33.525751
Maipú,RESIDENCIAL,204.36,-70.701566,-33.507599
Maipú,INDUSTRIAL,1153.51,-70.559602,-33.540363
Maipú,INDUSTRIAL,1591.53,-70.72497,-33.438277
Maipú,RESIDENCIAL,170.24,-70.637894,-33.508417
Maipú,INDUSTRIAL,786.29,-70.622921,-33.573029
Maipú,RESIDENCIAL,210.6,-70.627569,-33.524908
Maipú,INDUSTRIAL,985.61,-70.60617,-33.532545
Maipú,RESIDENCIAL,200.19,-70.537774,-33.536049
Maipú,COMERCIAL,283.47,-70.55886,-33.402151
Maipú,RESIDENCIAL,110.17,-70.726594,-33.582988
Maipú,COMERCIAL,251.73,-70.500007,-33.542985
Maipú,INDUSTRIAL,841.37,-70.502199,-33.543399
Maipú,COMERCIAL,407.09,-70.711612,-33.509327
Maipú,INDUSTRIAL,287.88,-70.618843,-33.568033
Maipú,INDUSTRIAL,1226.14,-70.667675,-33.580903
Maipú,INDUSTRIAL,952.85,-70.638303,-33.53216
Maipú,RESIDENCIAL,118.5,-70.721966,-33.565633
Maipú,INDUSTRIAL,1042.51,-70.593987,-33.502656
Maipú,RESIDENCIAL,167.42,-70.668744,-33.437681
Maipú,COMERCIAL,277.49,-70.527329,-33.520677
Maipú,INDUSTRIAL,819.09,-70.534423,-33.563979
Maipú,RESIDENCIAL,225.66,-70.587925,-33.51026
Maipú,RESIDENCIAL,155.3,-70.748957,-33.566843
Maipú,INDUSTRIAL,1388.72,-70.617559,-33.534965
Maipú,COMERCIAL,323.25,-70.606353,-33.571383
Maipú,RESIDENCIAL,230.19,-70.563308,-33.492151
Maipú,INDUSTRIAL,813.02,-70.709458,-33.477844
Maipú,RESIDENCIAL,202.2,-70.556848,-33.5574
Maipú,COMERCIAL,471.4,-70.61146,-33.489515
Maipú,RESIDENCIAL,76.0,-70.525886,-33.575047
Maipú,RESIDENCIAL,123.8,-70.674794,-33.426344
Maipú,INDUSTRIAL,1644.98,-70.688357,-33.577342
Maipú,RESIDENCIAL,0.0,-70.590723,-33.570965
Maipú,COMERCIAL,402.26,-70.695485,-33.552306
Maipú,COMERCIAL,227.65,-70.578243,-33.412433
Maipú,INDUSTRIAL,971.8,-70.70764,-33.496284
Maipú,COMERCIAL,286.27,-70.640229,-33.558652
Maipú,RESIDENCIAL,116.3,-70.506448,-33.520722
Maipú,RESIDENCIAL,177.11,-70.631558,-33.533976
Maipú,INDUSTRIAL,1422.68,-70.550692,-33.540537
Maipú,INDUSTRIAL,836.55,-70.711741,-33.570839
Maipú,COMERCIAL,355.51,-70.689698,-33.505092
Maipú,INDUSTRIAL,1170.95,-70.713058,-33.474076
Maipú,RESIDENCIAL,62.87,-70.666511,-33.500862
Maipú,COMERCIAL,473.51,-70.628145,-33.435429
Maipú,INDUSTRIAL,1205.35,-70.561502,-33.409533
Maipú,RESIDENCIAL,186.65,-70.517221,-33.501853
Maipú,COMERCIAL,487.8,-70.566517,-33.55049
Maipú,RESIDENCIAL,102.35,-70.569259,-33.486795
Maipú,COMERCIAL,352.31,-70.608399,-33.472889
Maipú,RESIDENCIAL,49.86,-70.582406,-33.536159
Maipú,COMERCIAL,233.17,-70.562977,-33.590433
Maipú,RESIDENCIAL,97.58,-70.667563,-33.49085
Maipú,INDUSTRIAL,1223.18,-70.623602,-33.572195
Maipú,INDUSTRIAL,1032.93,-70.695554,-33.506177
Maipú,INDUSTRIAL,657.66,-70.740886,-33.512991
Maipú,RESIDENCIAL,116.46,-70.68243,-33.591084
Maipú,INDUSTRIAL,969.59,-70.705283,-33.556836
Maipú,COMERCIAL,225.47,-70.524199,-33.550791
Maipú,INDUSTRIAL,894.33,-70.513631,-33.555837
Maipú,RESIDENCIAL,71.12,-70.520283,-33.546923
Maipú,RESIDENCIAL,162.53,-70.555121,-33.591433
Maipú,INDUSTRIAL,1468.84,-70.512974,-33.410494
Maipú,COMERCIAL,304.31,-70.651562,-33.511564
Maipú,COMERCIAL,232.56,-70.593134,-33.564669
Maipú,INDUSTRIAL,1178.1,-70.513337,-33.470405
Maipú,RESIDENCIAL,126.54,-70.717978,-33.522292
Maipú,INDUSTRIAL,1811.94,-70.56483,-33.403351
Maipú,COMERCIAL,429.85,-70.568103,-33.587276
Maipú,COMERCIAL,311.1,-70.519217,-33.416057
Maipú,COMERCIAL,245.89,-70.71717,-33.480719
Maipú,COMERCIAL,203.55,-70.722848,-33.510215
Maipú,INDUSTRIAL,515.02,-70.632689,-33.438548
Maipú,INDUSTRIAL,525.11,-70.614057,-33.577038
Maipú,COMERCIAL,454.67,-70.678966,-33.510049
Maipú,INDUSTRIAL,1045.92,-70.628122,-33.591065
Maipú,RESIDENCIAL,143.0,-70.71394,-33.59564
Maipú,RESIDENCIAL,139.02,-70.66719,-33.575557
Maipú,INDUSTRIAL,871.2,-70.517537,-33.433278
Maipú,COMERCIAL,329.2,-70.692299,-33.520035
Maipú,INDUSTRIAL,1217.72,-70.523065,-33.52837
Maipú,INDUSTRIAL,1431.86,-70.546636,-33.415983
Maipú,RESIDENCIAL,183.34,-70.505789,-33.432708
Maipú,RESIDENCIAL,167.41,-70.684575,-33.486432
Maipú,COMERCIAL,160.46,-70.55169,-33.53329
Maipú,RESIDENCIAL,174.99,-70.640076,-33.527722
Maipú,INDUSTRIAL,1261.86,-70.635829,-33.532724
Maipú,INDUSTRIAL,1159.4,-70.67333,-33.527663
Maipú,COMERCIAL,226.65,-70.524231,-33.554027
Maipú,INDUSTRIAL,759.32,-70.642367,-33.54894
Maipú,COMERCIAL,174.51,-70.593057,-33.471077
Maipú,COMERCIAL,360.24,-70.675657,-33.545114
Maipú,RESIDENCIAL,109.75,-70.685493,-33.540362
Maipú,INDUSTRIAL,777.05,-70.655681,-33.563042
Maipú,COMERCIAL,288.46,-70.586775,-33.599635
Maipú,COMERCIAL,209.76,-70.518479,-33.443901
Maipú,COMERCIAL,217.36,-70.664228,-33.505466
Maipú,RESIDENCIAL,94.06,-70.57944,-33.4091
Maipú,INDUSTRIAL,800.72,-70.592566,-33.575667
Maipú,COMERCIAL,330.12,-70.649111,-33.443868
Maipú,RESIDENCIAL,138.68,-70.506638,-33.510682
Maipú,COMERCIAL,479.57,-70.644614,-33.480747
Maipú,INDUSTRIAL,667.67,-70.731821,-33.470412
Maipú,COMERCIAL,145.26,-70.723128,-33.549751
Maipú,RESIDENCIAL,105.89,-70.537355,-33.440253
Maipú,COMERCIAL,272.97,-70.70918,-33.560408
Maipú,INDUSTRIAL,961.42,-70.745703,-33.40325
Maipú,RESIDENCIAL,64.41,-70.69412,-33.579897
Maipú,INDUSTRIAL,394.99,-70.703067,-33.483838
Maipú,COMERCIAL,406.5,-70.633203,-33.488623
Maipú,COMERCIAL,199.05,-70.545236,-33.588552
Maipú,RESIDENCIAL,176.11,-70.711582,-33.516844
Maipú,COMERCIAL,361.81,-70.672091,-33.533652
Maipú,COMERCIAL,407.09,-70.65037,-33.544587
Maipú,COMERCIAL,215.84,-70.632128,-33.564125
Maipú,INDUSTRIAL,395.81,-70.691716,-33.483612
Maipú,RESIDENCIAL,92.35,-70.660866,-33.448899
Maipú,RESIDENCIAL,98.45,-70.623621,-33.514476
Maipú,INDUSTRIAL,876.75,-70.557086,-33.558105
Maipú,INDUSTRIAL,1420.43,-70.644611,-33.535587
Maipú,COMERCIAL,414.14,-70.695482,-33.510206
Maipú,INDUSTRIAL,947.15,-70.59415,-33.428553
Maipú,COMERCIAL,383.29,-70.572003,-33.571582
Maipú,COMERCIAL,338.79,-70.612026,-33.42136
Maipú,RESIDENCIAL,276.33,-70.615941,-33.549777
Maipú,INDUSTRIAL,758.14,-70.709534,-33.486939
Maipú,INDUSTRIAL,1245.35,-70.578316,-33.533042
Maipú,RESIDENCIAL,165.04,-70.671319,-33.410928
Maipú,INDUSTRIAL,1022.11,-70.723279,-33.578404
Maipú,RESIDENCIAL,143.99,-70.542523,-33.510437
Maipú,COMERCIAL,394.51,-70.694119,-33.510042
Maipú,RESIDENCIAL,116.16,-70.582515,-33.44768
Maipú,COMERCIAL,311.07,-70.547928,-33.513157
Maipú,RESIDENCIAL,64.35,-70.522503,-33.500386
Maipú,RESIDENCIAL,132.12,-70.617275,-33.454237
Maipú,COMERCIAL,178.21,-70.698678,-33.554167
Maipú,RESIDENCIAL,166.3,-70.641946,-33.442701
Quilicura,COMERCIAL,394.61,-70.672775,-33.490133
Quilicura,RESIDENCIAL,128.0,-70.707898,-33.569893
Quilicura,RESIDENCIAL,110.21,-70.717356,-33.416841
Quilicura,INDUSTRIAL,1090.84,-70.663567,-33.451137
Quilicura,COMERCIAL,208.23,-70.637456,-33.462364
Quilicura,RESIDENCIAL,249.67,-70.580558,-33.433805
Quilicura,INDUSTRIAL,1025.28,-70.636352,-33.400248
Quilicura,RESIDENCIAL,135.4,-70.669299,-33.589193
Quilicura,RESIDENCIAL,139.88,-70.578142,-33.480938
Quilicura,COMERCIAL,77.45,-70.540119,-33.497983
Quilicura,COMERCIAL,146.27,-70.633311,-33.50986
Quilicura,RESIDENCIAL,130.52,-70.582584,-33.510136
Quilicura,INDUSTRIAL,1083.32,-70.743533,-33.412434
Quilicura,RESIDENCIAL,175.47,-70.71873,-33.581653
Quilicura,INDUSTRIAL,1339.54,-70.553858,-33.476226
Quilicura,INDUSTRIAL,880.06,-70.581914,-33.447007
Quilicura,COMERCIAL,239.59,-70.605006,-33.443736
Quilicura,COMERCIAL,478.53,-70.645838,-33.493918
Quilicura,INDUSTRIAL,1234.71,-70.557286,-33.431982
Quilicura,INDUSTRIAL,1084.85,-70.644458,-33.572439
Quilicura,COMERCIAL,236.31,-70.662637,-33.475107
Quilicura,INDUSTRIAL,544.07,-70.743057,-33.516704
Quilicura,RESIDENCIAL,200.8,-70.55271,-33.515255
Quilicura,INDUSTRIAL,1381.11,-70.69175,-33.529994
Quilicura,INDUSTRIAL,677.46,-70.655688,-33.406347
Quilicura,RESIDENCIAL,154.61,-70.664982,-33.41306
Quilicura,COMERCIAL,268.39,-70.673287,-33.563826
Quilicura,COMERCIAL,318.84,-70.611586,-33.543451
Quilicura,COMERCIAL,362.66,-70.569018,-33.408525
Quilicura,INDUSTRIAL,767.77,-70.504832,-33.455414
Quilicura,INDUSTRIAL,1547.31,-70.513006,-33.574033
Quilicura,COMERCIAL,365.46,-70.727632,-33.402679
Quilicura,INDUSTRIAL,260.25,-70.676375,-33.446053
Quilicura,RESIDENCIAL,138.1,-70.727404,-33.401284
Quilicura,INDUSTRIAL,925.04,-70.691398,-33.419519
Quilicura,COMERCIAL,136.2,-70.588674,-33.542115
Quilicura,RESIDENCIAL,168.36,-70.540744,-33.435535
Quilicura,COMERCIAL,422.92,-70.651023,-33.573446
Quilicura,RESIDENCIAL,160.2,-70.743877,-33.456231
Quilicura,COMERCIAL,360.81,-70.579345,-33.576627
Quilicura,INDUSTRIAL,882.32,-70.502337,-33.533292
Quilicura,RESIDENCIAL,130.06,-70.659248,-33.527896
Quilicura,RESIDENCIAL,193.92,-70.668326,-33.513354
Quilicura,INDUSTRIAL,1232.35,-70.700882,-33.482122
Quilicura,RESIDENCIAL,216.24,-70.527725,-33.480417
Quilicura,COMERCIAL,237.59,-70.697432,-33.519643
Quilicura,INDUSTRIAL,1018.67,-70.643687,-33.461346
Quilicura,RESIDENCIAL,175.73,-70.665016,-33.586256
Quilicura,INDUSTRIAL,849.76,-70.735261,-33.510291
Quilicura,COMERCIAL,142.23,-70.724883,-33.565215
Quilicura,COMERCIAL,390.67,-70.687601,-33.466081
Quilicura,COMERCIAL,317.74,-70.705816,-33.46052
Quilicura,INDUSTRIAL,1037.1,-70.537188,-33.540925
Quilicura,INDUSTRIAL,1318.41,-70.594702,-33.529046
Quilicura,RESIDENCIAL,123.77,-70.663656,-33.447259
Quilicura,COMERCIAL,206.33,-70.531831,-33.476282
Quilicura,COMERCIAL,406.3,-70.571759,-33.47725
Quilicura,RESIDENCIAL,122.79,-70.502334,-33.449945
Quilicura,RESIDENCIAL,216.32,-70.696994,-33.47024
Quilicura,RESIDENCIAL,139.22,-70.659023,-33.558638
Quilicura,RESIDENCIAL,145.35,-70.529727,-33.425863
Quilicura,INDUSTRIAL,1026.46,-70.717489,-33.494293
Quilicura,INDUSTRIAL,625.62,-70.704843,-33.515607
Quilicura,COMERCIAL,239.16,-70.533845,-33.516642
Quilicura,COMERCIAL,388.92,-70.569986,-33.589953
Quilicura,COMERCIAL,380.36,-70.697712,-33.546526
Quilicura,INDUSTRIAL,1049.62,-70.686609,-33.440333
Quilicura,RESIDENCIAL,112.98,-70.677174,-33.539031
Quilicura,COMERCIAL,414.71,-70.636416,-33.523714
Quilicura,COMERCIAL,233.55,-70.651063,-33.425542
Quilicura,INDUSTRIAL,723.02,-70.510734,-33.49134
Quilicura,INDUSTRIAL,770.41,-70.710336,-33.554143
Quilicura,INDUSTRIAL,1079.46,-70.619194,-33.481515
Quilicura,COMERCIAL,179.15,-70.709976,-33.524547
Quilicura,RESIDENCIAL,148.43,-70.640253,-33.539947
Quilicura,INDUSTRIAL,939.86,-70.580052,-33.552247
Quilicura,RESIDENCIAL,118.54,-70.659319,-33.538324
Quilicura,INDUSTRIAL,645.95,-70.644536,-33.460048
Quilicura,COMERCIAL,350.19,-70.566331,-33.552606
Quilicura,RESIDENCIAL,105.79,-70.529122,-33.590611
Quilicura,RESIDENCIAL,167.65,-70.552338,-33.450214
Quilicura,COMERCIAL,390.43,-70.692388,-33.585411
Quilicura,COMERCIAL,353.55,-70.549083,-33.561832
Quilicura,RESIDENCIAL,167.24,-70.749608,-33.508457
Quilicura,INDUSTRIAL,883.36,-70.555765,-33.543871
Quilicura,RESIDENCIAL,224.98,-70.589555,-33.503114
Quilicura,COMERCIAL,275.18,-70.643411,-33.523922
Quilicura,COMERCIAL,266.54,-70.578769,-33.555438
Quilicura,INDUSTRIAL,1253.21,-70.602851,-33.539798
Quilicura,COMERCIAL,259.12,-70.563449,-33.520579
Quilicura,RESIDENCIAL,51.18,-70.693556,-33.482006
Quilicura,INDUSTRIAL,926.66,-70.56304,-33.436446
Quilicura,INDUSTRIAL,842.59,-70.542704,-33.573735
Quilicura,COMERCIAL,364.32,-70.710281,-33.480113
Quilicura,INDUSTRIAL,559.05,-70.741105,-33.521228
Quilicura,RESIDENCIAL,113.28,-70.685136,-33.544671
Quilicura,INDUSTRIAL,1318.52,-70.561951,-33.444862
Quilicura,RESIDENCIAL,97.15,-70.696383,-33.478013
Quilicura,INDUSTRIAL,1172.66,-70.570501,-33.551237
Quilicura,INDUSTRIAL,1306.94,-70.542487,-33.454417
Quilicura,COMERCIAL,243.58,-70.603925,-33.585483
Quilicura,COMERCIAL,287.23,-70.528507,-33.495784
Quilicura,INDUSTRIAL,1631.02,-70.639819,-33.445449
Quilicura,COMERCIAL,314.09,-70.540658,-33.576757
Quilicura,INDUSTRIAL,1118.51,-70.608856,-33.534755
Quilicura,RESIDENCIAL,197.17,-70.681195,-33.451176
Quilicura,INDUSTRIAL,1004.67,-70.562891,-33.536817
Quilicura,RESIDENCIAL,125.29,-70.721276,-33.437734
Quilicura,COMERCIAL,344.48,-70.713859,-33.425914
Quilicura,RESIDENCIAL,186.28,-70.59668,-33.500746
Quilicura,COMERCIAL,389.14,-70.686216,-33.573616
Quilicura,COMERCIAL,240.22,-70.57086,-33.476988
Quilicura,RESIDENCIAL,273.18,-70.522023,-33.563895
Quilicura,COMERCIAL,204.24,-70.529783,-33.497101
Quilicura,INDUSTRIAL,1683.59,-70.643879,-33.545668
Quilicura,COMERCIAL,350.81,-70.634174,-33.465808
Quilicura,INDUSTRIAL,1288.94,-70.687656,-33.415487
Quilicura,INDUSTRIAL,1584.38,-70.745339,-33.445475
Quilicura,RESIDENCIAL,135.09,-70.520247,-33.430505
Quilicura,RESIDENCIAL,152.28,-70.714901,-33.50254
Quilicura,RESIDENCIAL,144.85,-70.557014,-33.492363
Quilicura,INDUSTRIAL,504.03,-70.533336,-33.518509
Quilicura,RESIDENCIAL,164.73,-70.509709,-33.529511
Quilicura,RESIDENCIAL,172.6,-70.53916,-33.46589
Quilicura,COMERCIAL,158.11,-70.582913,-33.552545
Quilicura,RESIDENCIAL,106.75,-70.615907,-33.507983
Quilicura,INDUSTRIAL,1703.25,-70.570444,-33.557167
Quilicura,COMERCIAL,284.72,-70.572165,-33.423676
Quilicura,COMERCIAL,284.3,-70.693308,-33.488524
Quilicura,RESIDENCIAL,141.96,-70.738769,-33.408426
Quilicura,INDUSTRIAL,567.74,-70.689375,-33.417929
Quilicura,RESIDENCIAL,123.81,-70.69816,-33.538747
Quilicura,COMERCIAL,248.76,-70.566296,-33.503447
Quilicura,INDUSTRIAL,1419.42,-70.525907,-33.544747
Quilicura,COMERCIAL,241.59,-70.55828,-33.484617
Quilicura,INDUSTRIAL,881.46,-70.684673,-33.557257
Quilicura,INDUSTRIAL,995.04,-70.711366,-33.515085
Quilicura,COMERCIAL,246.19,-70.524379,-33.564765
Quilicura,COMERCIAL,382.34,-70.510871,-33.451081
Quilicura,INDUSTRIAL,1679.52,-70.522317,-33.519596
Quilicura,RESIDENCIAL,175.0,-70.648512,-33.49461
Quilicura,RESIDENCIAL,141.92,-70.700404,-33.539345
Quilicura,COMERCIAL,175.97,-70.623491,-33.46837
